eVs,Wavelength,Si,GaAs,CdTe,CdTe monocrystalline,CdTe_FCA,CIGS,CIS,GaNP,GaNP older,GaAs_Aspnes,GaAs_Sze,GaAs_Adachi,GaAs_Sturge,Old_CdTe,perovskite triple cation,perovskite MaPI,MaPI no extrapolation,MaPI extrapolated,MaPI extrapolated highly extrapolated,Triple Cation Perovskite Urbach Tail Hybrid,GaAs_Palik_eyeballed,GaAs_Palik_Urbach,GaAs_original_data
0.325417965,3810.001903,2.42E-27,1.57E-32,2.48E-63,0,5.87E-18,2.91E-45,0,0,0,0,0,0,1.00E-34,0,1.77E-33,0,0,0,0.00E+00,1.79E-33,0,5.69E-29,0
0.325845584,3805.001899,2.51E-27,1.62E-32,2.62E-63,0,5.85E-18,3.09E-45,0,0,0,0,0,0,1.00E-34,0,1.82E-33,0,0,0,0.00E+00,1.85E-33,0,5.85E-29,0
0.326274328,3800.001899,2.60E-27,1.67E-32,2.78E-63,0,5.83E-18,3.27E-45,0,0,0,0,0,0,1.00E-34,0,1.88E-33,0,0,0,0.00E+00,1.90E-33,0,6.02E-29,0
0.326704202,3795.001896,2.69E-27,1.73E-32,2.94E-63,0,5.81E-18,3.47E-45,0,0,0,0,0,0,1.00E-34,0,1.93E-33,0,0,0,0.00E+00,1.96E-33,0,6.19E-29,0
0.32713521,3790.001895,2.78E-27,1.78E-32,3.12E-63,0,5.78E-18,3.68E-45,0,0,0,0,0,0,1.00E-34,0,1.99E-33,0,0,0,0.00E+00,2.01E-33,0,6.36E-29,0
0.327567357,3785.001892,2.88E-27,1.84E-32,3.30E-63,0,5.76E-18,3.90E-45,0,0,0,0,0,0,1.00E-34,0,2.04E-33,0,0,0,0.00E+00,2.07E-33,0,6.55E-29,0
0.328000647,3780.001891,2.99E-27,1.90E-32,3.50E-63,0,5.74E-18,4.13E-45,0,0,0,0,0,0,1.00E-34,0,2.10E-33,0,0,0,0.00E+00,2.13E-33,0,6.73E-29,0
0.328435085,3775.001888,3.10E-27,1.96E-32,3.71E-63,0,5.72E-18,4.38E-45,0,0,0,0,0,0,1.00E-34,0,2.17E-33,0,0,0,0.00E+00,2.19E-33,0,6.93E-29,0
0.328870676,3770.001877,3.21E-27,2.02E-32,3.93E-63,0,5.70E-18,4.65E-45,0,0,0,0,0,0,1.00E-34,0,2.23E-33,0,0,0,0.00E+00,2.26E-33,0,7.13E-29,0
0.329307423,3765.001878,3.32E-27,2.09E-32,4.17E-63,0,5.68E-18,4.93E-45,0,0,0,0,0,0,1.00E-34,0,2.30E-33,0,0,0,0.00E+00,2.33E-33,0,7.33E-29,0
0.329745332,3760.001873,3.44E-27,2.15E-32,4.42E-63,0,5.66E-18,5.24E-45,0,0,0,0,0,0,1.00E-34,0,2.36E-33,0,0,0,0.00E+00,2.39E-33,0,7.55E-29,0
0.330184407,3755.00187,3.57E-27,2.22E-32,4.69E-63,0,5.64E-18,5.56E-45,0,0,0,0,0,0,1.00E-34,0,2.43E-33,0,0,0,0.00E+00,2.47E-33,0,7.76E-29,0
0.330624652,3750.001878,3.70E-27,2.30E-32,4.97E-63,0,5.62E-18,5.90E-45,0,0,0,0,0,0,1.00E-34,0,2.51E-33,0,0,0,0.00E+00,2.54E-33,0,7.99E-29,0
0.331066074,3745.001869,3.83E-27,2.37E-32,5.28E-63,0,5.60E-18,6.26E-45,0,0,0,0,0,0,1.00E-34,0,2.58E-33,0,0,0,0.00E+00,2.62E-33,0,8.22E-29,0
0.331508676,3740.001863,3.97E-27,2.45E-32,5.60E-63,0,5.58E-18,6.65E-45,0,0,0,0,0,0,1.00E-34,0,2.66E-33,0,0,0,0.00E+00,2.69E-33,0,8.46E-29,0
0.331952462,3735.001869,4.12E-27,2.53E-32,5.94E-63,0,5.56E-18,7.06E-45,0,0,0,0,0,0,1.00E-34,0,2.74E-33,0,0,0,0.00E+00,2.77E-33,0,8.71E-29,0
0.332397439,3730.00186,4.27E-27,2.61E-32,6.31E-63,0,5.54E-18,7.50E-45,0,0,0,0,0,0,1.00E-34,0,2.82E-33,0,0,0,0.00E+00,2.86E-33,0,8.97E-29,0
0.33284361,3725.001859,4.43E-27,2.70E-32,6.70E-63,0,5.52E-18,7.97E-45,0,0,0,0,0,0,1.00E-34,0,2.91E-33,0,0,0,0.00E+00,2.94E-33,0,9.23E-29,0
0.33329098,3720.001861,4.59E-27,2.79E-32,7.11E-63,0,5.50E-18,8.46E-45,0,0,0,0,0,0,1.00E-34,0,2.99E-33,0,0,0,0.00E+00,3.03E-33,0,9.51E-29,0
0.333739555,3715.001855,4.76E-27,2.88E-32,7.55E-63,0,5.47E-18,8.99E-45,0,0,0,0,0,0,1.00E-34,0,3.08E-33,0,0,0,0.00E+00,3.13E-33,0,9.79E-29,0
0.334189339,3710.00185,4.94E-27,2.98E-32,8.02E-63,0,5.45E-18,9.56E-45,0,0,0,0,0,0,1.00E-34,0,3.18E-33,0,0,0,0.00E+00,3.22E-33,0,1.01E-28,0
0.334640337,3705.001845,5.13E-27,3.08E-32,8.52E-63,0,5.43E-18,1.02E-44,0,0,0,0,0,0,1.00E-34,0,3.28E-33,0,0,0,0.00E+00,3.32E-33,0,1.04E-28,0
0.335092553,3700.00185,5.32E-27,3.18E-32,9.05E-63,0,5.41E-18,1.08E-44,0,0,0,0,0,0,1.00E-34,0,3.38E-33,0,0,0,0.00E+00,3.42E-33,0,1.07E-28,0
0.335545994,3695.001842,5.52E-27,3.29E-32,9.61E-63,0,5.39E-18,1.15E-44,0,0,0,0,0,0,1.00E-34,0,3.48E-33,0,0,0,0.00E+00,3.53E-33,0,1.10E-28,0
0.336000663,3690.001843,5.72E-27,3.40E-32,1.02E-62,0,5.37E-18,1.22E-44,0,0,0,0,0,0,1.00E-34,0,3.59E-33,0,0,0,0.00E+00,3.63E-33,0,1.13E-28,0
0.336456566,3685.001843,5.94E-27,3.51E-32,1.09E-62,0,5.35E-18,1.30E-44,0,0,0,0,0,0,1.00E-34,0,3.70E-33,0,0,0,0.00E+00,3.75E-33,0,1.17E-28,0
0.336913708,3680.001842,6.17E-27,3.63E-32,1.15E-62,0,5.33E-18,1.38E-44,0,0,0,0,0,0,1.00E-34,0,3.81E-33,0,0,0,0.00E+00,3.86E-33,0,1.20E-28,0
0.337372094,3675.001839,6.40E-27,3.76E-32,1.23E-62,0,5.31E-18,1.47E-44,0,0,0,0,0,0,1.00E-34,0,3.93E-33,0,0,0,0.00E+00,3.98E-33,0,1.24E-28,0
0.337831729,3670.001837,6.64E-27,3.88E-32,1.31E-62,0,5.29E-18,1.57E-44,0,0,0,0,0,0,1.00E-34,0,4.05E-33,0,0,0,0.00E+00,4.11E-33,0,1.28E-28,0
0.338292618,3665.001835,6.90E-27,4.02E-32,1.39E-62,0,5.27E-18,1.67E-44,0,0,0,0,0,0,1.00E-34,0,4.18E-33,0,0,0,0.00E+00,4.23E-33,0,1.32E-28,0
0.338754767,3660.001826,7.16E-27,4.15E-32,1.48E-62,0,5.25E-18,1.77E-44,0,0,0,0,0,0,1.00E-34,0,4.31E-33,0,0,0,0.00E+00,4.37E-33,0,1.36E-28,0
0.33921818,3655.001822,7.44E-27,4.30E-32,1.57E-62,0,5.23E-18,1.89E-44,0,0,0,0,0,0,1.00E-34,0,4.44E-33,0,0,0,0.00E+00,4.50E-33,0,1.40E-28,0
0.339682862,3650.001824,7.72E-27,4.45E-32,1.67E-62,0,5.21E-18,2.01E-44,0,0,0,0,0,0,1.00E-34,0,4.58E-33,0,0,0,0.00E+00,4.65E-33,0,1.44E-28,0
0.340148819,3645.001825,8.02E-27,4.60E-32,1.78E-62,0,5.19E-18,2.14E-44,0,0,0,0,0,0,1.00E-34,0,4.73E-33,0,0,0,0.00E+00,4.79E-33,0,1.49E-28,0
0.340616057,3640.001816,8.33E-27,4.76E-32,1.90E-62,0,5.18E-18,2.28E-44,0,0,0,0,0,0,1.00E-34,0,4.88E-33,0,0,0,0.00E+00,4.94E-33,0,1.53E-28,0
0.34108458,3635.001811,8.65E-27,4.92E-32,2.02E-62,0,5.16E-18,2.43E-44,0,0,0,0,0,0,1.00E-34,0,5.03E-33,0,0,0,0.00E+00,5.10E-33,0,1.58E-28,0
0.341554393,3630.001813,8.99E-27,5.10E-32,2.15E-62,0,5.14E-18,2.59E-44,0,0,0,0,0,0,1.00E-34,0,5.19E-33,0,0,0,0.00E+00,5.26E-33,0,1.63E-28,0
0.342025503,3625.001805,9.34E-27,5.27E-32,2.29E-62,0,5.12E-18,2.76E-44,0,0,0,0,0,0,1.00E-34,0,5.36E-33,0,0,0,0.00E+00,5.43E-33,0,1.68E-28,0
0.342497913,3620.001813,9.71E-27,5.46E-32,2.44E-62,0,5.10E-18,2.95E-44,0,0,0,0,0,0,1.00E-34,0,5.53E-33,0,0,0,0.00E+00,5.60E-33,0,1.73E-28,0
0.342971631,3615.001807,1.01E-26,5.65E-32,2.60E-62,0,5.08E-18,3.14E-44,0,0,0,0,0,0,1.00E-34,0,5.71E-33,0,0,0,0.00E+00,5.78E-33,0,1.79E-28,0
0.343446661,3610.001804,1.05E-26,5.85E-32,2.77E-62,0,5.06E-18,3.35E-44,0,0,0,0,0,0,1.00E-34,0,5.89E-33,0,0,0,0.00E+00,5.97E-33,0,1.84E-28,0
0.343923009,3605.001798,1.09E-26,6.06E-32,2.95E-62,0,5.04E-18,3.57E-44,0,0,0,0,0,0,1.00E-34,0,6.08E-33,0,0,0,0.00E+00,6.16E-33,0,1.90E-28,0
0.34440068,3600.001794,1.13E-26,6.27E-32,3.15E-62,0,5.02E-18,3.81E-44,0,0,0,0,0,0,1.00E-34,0,6.28E-33,0,0,0,0.00E+00,6.36E-33,0,1.96E-28,0
0.344879679,3595.001797,1.18E-26,6.49E-32,3.35E-62,0,5.00E-18,4.07E-44,0,0,0,0,0,0,1.00E-34,0,6.48E-33,0,0,0,0.00E+00,6.57E-33,0,2.02E-28,0
0.345360013,3590.001793,1.22E-26,6.72E-32,3.58E-62,0,4.98E-18,4.34E-44,0,0,0,0,0,0,1.00E-34,0,6.69E-33,0,0,0,0.00E+00,6.78E-33,0,2.09E-28,0
0.345841687,3585.001787,1.27E-26,6.96E-32,3.81E-62,0,4.96E-18,4.63E-44,0,0,0,0,0,0,1.00E-34,0,6.91E-33,0,0,0,0.00E+00,7.00E-33,0,2.16E-28,0
0.346324706,3580.001786,1.32E-26,7.21E-32,4.07E-62,0,4.94E-18,4.95E-44,0,0,0,0,0,0,1.00E-34,0,7.14E-33,0,0,0,0.00E+00,7.23E-33,0,2.22E-28,0
0.346809076,3575.001785,1.38E-26,7.47E-32,4.34E-62,0,4.92E-18,5.28E-44,0,0,0,0,0,0,1.00E-34,0,7.37E-33,0,0,0,0.00E+00,7.47E-33,0,2.30E-28,0
0.347294803,3570.001783,1.43E-26,7.74E-32,4.63E-62,0,4.91E-18,5.64E-44,0,0,0,0,0,0,1.00E-34,0,7.62E-33,0,0,0,0.00E+00,7.72E-33,0,2.37E-28,0
0.347781893,3565.001775,1.49E-26,8.02E-32,4.95E-62,0,4.89E-18,6.02E-44,0,0,0,0,0,0,1.00E-34,0,7.87E-33,0,0,0,0.00E+00,7.97E-33,0,2.45E-28,0
0.34827035,3560.00178,1.55E-26,8.31E-32,5.28E-62,0,4.87E-18,6.44E-44,0,0,0,0,0,0,1.00E-34,0,8.13E-33,0,0,0,0.00E+00,8.23E-33,0,2.53E-28,0
0.348760182,3555.001774,1.61E-26,8.62E-32,5.64E-62,0,4.85E-18,6.88E-44,0,0,0,0,0,0,1.00E-34,0,8.40E-33,0,0,0,0.00E+00,8.51E-33,0,2.61E-28,0
0.349251393,3550.001777,1.68E-26,8.93E-32,6.02E-62,0,4.83E-18,7.35E-44,0,0,0,0,0,0,1.00E-34,0,8.68E-33,0,0,0,0.00E+00,8.79E-33,0,2.69E-28,0
0.349743991,3545.001766,1.75E-26,9.26E-32,6.43E-62,0,4.81E-18,7.86E-44,0,0,0,0,0,0,1.00E-34,0,8.97E-33,0,0,0,0.00E+00,9.08E-33,0,2.78E-28,0
0.350237979,3540.001771,1.82E-26,9.60E-32,6.87E-62,0,4.79E-18,8.40E-44,0,0,0,0,0,0,1.00E-34,0,9.27E-33,0,0,0,0.00E+00,9.39E-33,0,2.87E-28,0
0.350733365,3535.001769,1.90E-26,9.95E-32,7.34E-62,0,4.77E-18,8.99E-44,0,0,0,0,0,0,1.00E-34,0,9.58E-33,0,0,0,0.00E+00,9.70E-33,0,2.97E-28,0
0.351230155,3530.001762,1.97E-26,1.03E-31,7.85E-62,0,4.75E-18,9.61E-44,0,0,0,0,0,0,1.00E-34,0,9.90E-33,0,0,0,0.00E+00,1.00E-32,0,3.06E-28,0
0.351728354,3525.001757,2.06E-26,1.07E-31,8.39E-62,0,4.74E-18,1.03E-43,0,0,0,0,0,0,1.00E-34,0,1.02E-32,0,0,0,0.00E+00,1.04E-32,0,3.16E-28,0
0.352227968,3520.001756,2.14E-26,1.11E-31,8.97E-62,0,4.72E-18,1.10E-43,0,0,0,0,0,0,1.00E-34,0,1.06E-32,0,0,0,0.00E+00,1.07E-32,0,3.27E-28,0
0.352729003,3515.001759,2.23E-26,1.15E-31,9.59E-62,0,4.70E-18,1.18E-43,0,0,0,0,0,0,1.00E-34,0,1.09E-32,0,0,0,0.00E+00,1.11E-32,0,3.38E-28,0
0.353231466,3510.001756,2.32E-26,1.19E-31,1.03E-61,0,4.68E-18,1.26E-43,0,0,0,0,0,0,1.00E-34,0,1.13E-32,0,0,0,0.00E+00,1.15E-32,0,3.49E-28,0
0.353735363,3505.001749,2.42E-26,1.24E-31,1.10E-61,0,4.66E-18,1.35E-43,0,0,0,0,0,0,1.00E-34,0,1.17E-32,0,0,0,0.00E+00,1.19E-32,0,3.61E-28,0
0.354240699,3500.001748,2.52E-26,1.28E-31,1.17E-61,0,4.64E-18,1.45E-43,0,0,0,0,0,0,1.00E-34,0,1.21E-32,0,0,0,0.00E+00,1.23E-32,0,3.73E-28,0
0.354747481,3495.001747,2.63E-26,1.33E-31,1.26E-61,0,4.63E-18,1.55E-43,0,0,0,0,0,0,1.00E-34,0,1.25E-32,0,0,0,0.00E+00,1.27E-32,0,3.85E-28,0
0.355255715,3490.001747,2.74E-26,1.38E-31,1.35E-61,0,4.61E-18,1.66E-43,0,0,0,0,0,0,1.00E-34,0,1.29E-32,0,0,0,0.00E+00,1.31E-32,0,3.98E-28,0
0.355765408,3485.00174,2.85E-26,1.44E-31,1.44E-61,0,4.59E-18,1.78E-43,0,0,0,0,0,0,1.00E-34,0,1.34E-32,0,0,0,0.00E+00,1.36E-32,0,4.12E-28,0
0.356276565,3480.001739,2.97E-26,1.49E-31,1.54E-61,0,4.57E-18,1.90E-43,0,0,0,0,0,0,1.00E-34,0,1.39E-32,0,0,0,0.00E+00,1.40E-32,0,4.26E-28,0
0.356789193,3475.001738,3.10E-26,1.55E-31,1.65E-61,0,4.55E-18,2.04E-43,0,0,0,0,0,0,1.00E-34,0,1.43E-32,0,0,0,0.00E+00,1.45E-32,0,4.40E-28,0
0.357303299,3470.001731,3.23E-26,1.61E-31,1.77E-61,0,4.53E-18,2.19E-43,0,0,0,0,0,0,1.00E-34,0,1.48E-32,0,0,0,0.00E+00,1.50E-32,0,4.55E-28,0
0.357818888,3465.00173,3.37E-26,1.67E-31,1.90E-61,0,4.52E-18,2.35E-43,0,0,0,0,0,0,1.00E-34,0,1.54E-32,0,0,0,0.00E+00,1.56E-32,0,4.71E-28,0
0.358335967,3460.00173,3.52E-26,1.73E-31,2.03E-61,0,4.50E-18,2.52E-43,0,0,0,0,0,0,1.00E-34,0,1.59E-32,0,0,0,0.00E+00,1.61E-32,0,4.87E-28,0
0.358854543,3455.001727,3.67E-26,1.80E-31,2.18E-61,0,4.48E-18,2.70E-43,0,0,0,0,0,0,1.00E-34,0,1.65E-32,0,0,0,0.00E+00,1.67E-32,0,5.04E-28,0
0.359374622,3450.001725,3.83E-26,1.87E-31,2.33E-61,0,4.46E-18,2.90E-43,0,0,0,0,0,0,1.00E-34,0,1.70E-32,0,0,0,0.00E+00,1.73E-32,0,5.21E-28,0
0.359896211,3445.00172,3.99E-26,1.94E-31,2.50E-61,0,4.44E-18,3.11E-43,0,0,0,0,0,0,1.00E-34,0,1.76E-32,0,0,0,0.00E+00,1.79E-32,0,5.39E-28,0
0.360419316,3440.001717,4.17E-26,2.02E-31,2.69E-61,0,4.43E-18,3.34E-43,0,0,0,0,0,0,1.00E-34,0,1.83E-32,0,0,0,0.00E+00,1.85E-32,0,5.58E-28,0
0.360943944,3435.001713,4.35E-26,2.09E-31,2.88E-61,0,4.41E-18,3.58E-43,0,0,0,0,0,0,1.00E-34,0,1.89E-32,0,0,0,0.00E+00,1.92E-32,0,5.77E-28,0
0.361470101,3430.001714,4.54E-26,2.18E-31,3.09E-61,0,4.39E-18,3.85E-43,0,0,0,0,0,0,1.00E-34,0,1.96E-32,0,0,0,0.00E+00,1.99E-32,0,5.97E-28,0
0.361997795,3425.001707,4.74E-26,2.26E-31,3.32E-61,0,4.37E-18,4.13E-43,0,0,0,0,0,0,1.00E-34,0,2.03E-32,0,0,0,0.00E+00,2.06E-32,0,6.18E-28,0
0.362527031,3420.00171,4.94E-26,2.35E-31,3.56E-61,0,4.36E-18,4.44E-43,0,0,0,0,0,0,1.00E-34,0,2.10E-32,0,0,0,0.00E+00,2.13E-32,0,6.40E-28,0
0.363057818,3415.001701,5.16E-26,2.44E-31,3.82E-61,0,4.34E-18,4.77E-43,0,0,0,0,0,0,1.00E-34,0,2.18E-32,0,0,0,0.00E+00,2.21E-32,0,6.62E-28,0
0.36359016,3410.001706,5.39E-26,2.54E-31,4.11E-61,0,4.32E-18,5.13E-43,0,0,0,0,0,0,1.00E-34,0,2.26E-32,0,0,0,0.00E+00,2.29E-32,0,6.86E-28,0
0.364124067,3405.001697,5.63E-26,2.64E-31,4.41E-61,0,4.30E-18,5.51E-43,0,0,0,0,0,0,1.00E-34,0,2.34E-32,0,0,0,0.00E+00,2.37E-32,0,7.10E-28,0
0.364659543,3400.001699,5.88E-26,2.75E-31,4.74E-61,0,4.29E-18,5.93E-43,0,0,0,0,0,0,1.00E-34,0,2.42E-32,0,0,0,0.00E+00,2.46E-32,0,7.35E-28,0
0.365196597,3395.001695,6.14E-26,2.86E-31,5.09E-61,0,4.27E-18,6.37E-43,0,0,0,0,0,0,1.00E-34,0,2.51E-32,0,0,0,0.00E+00,2.55E-32,0,7.62E-28,0
0.365735235,3390.001693,6.42E-26,2.97E-31,5.47E-61,0,4.25E-18,6.86E-43,0,0,0,0,0,0,1.00E-34,0,2.60E-32,0,0,0,0.00E+00,2.64E-32,0,7.89E-28,0
0.366275464,3385.001693,6.70E-26,3.09E-31,5.88E-61,0,4.23E-18,7.38E-43,0,0,0,0,0,0,1.00E-34,0,2.70E-32,0,0,0,0.00E+00,2.73E-32,0,8.17E-28,0
0.366817292,3380.001687,7.01E-26,3.21E-31,6.32E-61,0,4.22E-18,7.94E-43,0,0,0,0,0,0,1.00E-34,0,2.80E-32,0,0,0,0.00E+00,2.84E-32,0,8.46E-28,0
0.367360725,3375.001685,7.32E-26,3.34E-31,6.80E-61,0,4.20E-18,8.54E-43,0,0,0,0,0,0,1.00E-34,0,2.90E-32,0,0,0,0.00E+00,2.94E-32,0,8.77E-28,0
0.367905771,3370.001679,7.65E-26,3.48E-31,7.32E-61,0,4.18E-18,9.20E-43,0,0,0,0,0,0,1.00E-34,0,3.01E-32,0,0,0,0.00E+00,3.05E-32,0,9.09E-28,0
0.368452436,3365.001679,8.00E-26,3.62E-31,7.87E-61,0,4.17E-18,9.91E-43,0,0,0,0,0,0,1.00E-34,0,3.12E-32,0,0,0,0.00E+00,3.16E-32,0,9.42E-28,0
0.369000728,3360.00168,8.37E-26,3.77E-31,8.47E-61,0,4.15E-18,1.07E-42,0,0,0,0,0,0,1.00E-34,0,3.24E-32,0,0,0,0.00E+00,3.28E-32,0,9.76E-28,0
0.369550655,3355.001673,8.75E-26,3.92E-31,9.12E-61,0,4.13E-18,1.15E-42,0,0,0,0,0,0,1.00E-34,0,3.36E-32,0,0,0,0.00E+00,3.40E-32,0,1.01E-27,0
0.370102223,3350.001672,9.15E-26,4.08E-31,9.82E-61,0,4.11E-18,1.24E-42,0,0,0,0,0,0,1.00E-34,0,3.48E-32,0,0,0,0.00E+00,3.53E-32,0,1.05E-27,0
0.37065544,3345.00167,9.57E-26,4.25E-31,1.06E-60,0,4.10E-18,1.33E-42,0,0,0,0,0,0,1.00E-34,0,3.62E-32,0,0,0,0.00E+00,3.66E-32,0,1.09E-27,0
0.371210313,3340.001671,1.00E-25,4.43E-31,1.14E-60,0,4.08E-18,1.44E-42,0,0,0,0,0,0,1.00E-34,0,3.75E-32,0,0,0,0.00E+00,3.80E-32,0,1.13E-27,0
0.371766851,3335.001662,1.05E-25,4.61E-31,1.23E-60,0,4.06E-18,1.55E-42,0,0,0,0,0,0,1.00E-34,0,3.89E-32,0,0,0,0.00E+00,3.94E-32,0,1.17E-27,0
0.372325059,3330.001664,1.10E-25,4.80E-31,1.32E-60,0,4.05E-18,1.67E-42,0,0,0,0,0,0,1.00E-34,0,4.04E-32,0,0,0,0.00E+00,4.09E-32,0,1.21E-27,0
0.372884946,3325.001664,1.15E-25,5.00E-31,1.42E-60,0,4.03E-18,1.81E-42,0,0,0,0,0,0,1.00E-34,0,4.20E-32,0,0,0,0.00E+00,4.25E-32,0,1.26E-27,0
0.37344652,3320.001659,1.20E-25,5.21E-31,1.54E-60,0,4.01E-18,1.95E-42,0,0,0,0,0,0,1.00E-34,0,4.36E-32,0,0,0,0.00E+00,4.41E-32,0,1.30E-27,0
0.374009788,3315.001654,1.26E-25,5.43E-31,1.66E-60,0,4.00E-18,2.10E-42,0,0,0,0,0,0,1.00E-34,0,4.52E-32,0,0,0,0.00E+00,4.58E-32,0,1.35E-27,0
0.374574757,3310.001656,1.32E-25,5.66E-31,1.79E-60,0,3.98E-18,2.27E-42,0,0,0,0,0,0,1.00E-34,0,4.70E-32,0,0,0,0.00E+00,4.76E-32,0,1.40E-27,0
0.375141436,3305.001652,1.38E-25,5.90E-31,1.93E-60,0,3.96E-18,2.45E-42,0,0,0,0,0,0,1.00E-34,0,4.88E-32,0,0,0,0.00E+00,4.94E-32,0,1.46E-27,0
0.375709832,3300.001651,1.44E-25,6.14E-31,2.08E-60,0,3.95E-18,2.65E-42,0,0,0,0,0,0,1.00E-34,0,5.06E-32,0,0,0,0.00E+00,5.13E-32,0,1.51E-27,0
0.376279954,3295.001641,1.51E-25,6.41E-31,2.24E-60,0,3.93E-18,2.86E-42,0,0,0,0,0,0,1.00E-34,0,5.26E-32,0,0,0,0.00E+00,5.33E-32,0,1.57E-27,0
0.376851808,3290.001639,1.58E-25,6.68E-31,2.42E-60,0,3.91E-18,3.09E-42,0,0,0,0,0,0,1.00E-34,0,5.47E-32,0,0,0,0.00E+00,5.54E-32,0,1.63E-27,0
0.377425402,3285.001644,1.66E-25,6.96E-31,2.62E-60,0,3.90E-18,3.34E-42,0,0,0,0,0,0,1.00E-34,0,5.68E-32,0,0,0,0.00E+00,5.75E-32,0,1.69E-27,0
0.378000746,3280.001638,1.74E-25,7.26E-31,2.83E-60,0,3.88E-18,3.61E-42,0,0,0,0,0,0,1.00E-34,0,5.90E-32,0,0,0,0.00E+00,5.98E-32,0,1.76E-27,0
0.378577846,3275.001638,1.82E-25,7.57E-31,3.05E-60,0,3.86E-18,3.90E-42,0,0,0,0,0,0,1.00E-34,0,6.13E-32,0,0,0,0.00E+00,6.21E-32,0,1.82E-27,0
0.379156712,3270.001629,1.91E-25,7.90E-31,3.30E-60,0,3.85E-18,4.22E-42,0,0,0,0,0,0,1.00E-34,0,6.37E-32,0,0,0,0.00E+00,6.45E-32,0,1.89E-27,0
0.37973735,3265.001628,2.00E-25,8.24E-31,3.57E-60,0,3.83E-18,4.57E-42,0,0,0,0,0,0,1.00E-34,0,6.62E-32,0,0,0,0.00E+00,6.71E-32,0,1.97E-27,0
0.380319769,3260.001627,2.10E-25,8.60E-31,3.85E-60,0,3.81E-18,4.94E-42,0,0,0,0,0,0,1.00E-34,0,6.89E-32,0,0,0,0.00E+00,6.98E-32,0,2.04E-27,0
0.380903978,3255.001621,2.20E-25,8.97E-31,4.17E-60,0,3.80E-18,5.35E-42,0,0,0,0,0,0,1.00E-34,0,7.16E-32,0,0,0,0.00E+00,7.25E-32,0,2.12E-27,0
0.381489984,3250.00162,2.31E-25,9.36E-31,4.51E-60,0,3.78E-18,5.79E-42,0,0,0,0,0,0,1.00E-34,0,7.45E-32,0,0,0,0.00E+00,7.54E-32,0,2.20E-27,0
0.382077796,3245.001617,2.42E-25,9.77E-31,4.88E-60,0,3.77E-18,6.27E-42,0,0,0,0,0,0,1.00E-34,0,7.74E-32,0,0,0,0.00E+00,7.84E-32,0,2.29E-27,0
0.382667422,3240.001617,2.54E-25,1.02E-30,5.28E-60,0,3.75E-18,6.79E-42,0,0,0,0,0,0,1.00E-34,0,8.05E-32,0,0,0,0.00E+00,8.16E-32,0,2.38E-27,0
0.383258871,3235.001613,2.67E-25,1.07E-30,5.71E-60,0,3.73E-18,7.36E-42,0,0,0,0,0,0,1.00E-34,0,8.38E-32,0,0,0,0.00E+00,8.48E-32,0,2.47E-27,0
0.383852151,3230.00161,2.80E-25,1.11E-30,6.19E-60,0,3.72E-18,7.98E-42,0,0,0,0,0,0,1.00E-34,0,8.72E-32,0,0,0,0.00E+00,8.83E-32,0,2.57E-27,0
0.38444727,3225.001613,2.94E-25,1.16E-30,6.70E-60,0,3.70E-18,8.64E-42,0,0,0,0,0,0,1.00E-34,0,9.07E-32,0,0,0,0.00E+00,9.18E-32,0,2.67E-27,0
0.385044238,3220.001609,3.08E-25,1.21E-30,7.26E-60,0,3.69E-18,9.37E-42,0,0,0,0,0,0,1.00E-34,0,9.44E-32,0,0,0,0.00E+00,9.56E-32,0,2.78E-27,0
0.385643063,3215.001603,3.24E-25,1.27E-30,7.86E-60,0,3.67E-18,1.02E-41,0,0,0,0,0,0,1.00E-34,0,9.82E-32,0,0,0,0.00E+00,9.95E-32,0,2.89E-27,0
0.386243753,3210.001602,3.40E-25,1.32E-30,8.52E-60,0,3.65E-18,1.10E-41,0,0,0,0,0,0,1.00E-34,0,1.02E-31,0,0,0,0.00E+00,1.04E-31,0,3.00E-27,0
0.386846317,3205.001602,3.57E-25,1.38E-30,9.23E-60,0,3.64E-18,1.20E-41,0,0,0,0,0,0,1.00E-34,0,1.06E-31,0,0,0,0.00E+00,1.08E-31,0,3.13E-27,0
0.387450765,3200.001595,3.75E-25,1.45E-30,1.00E-59,0,3.62E-18,1.30E-41,0,0,0,0,0,0,1.00E-34,0,1.11E-31,0,0,0,0.00E+00,1.12E-31,0,3.25E-27,0
0.388057104,3195.001594,3.94E-25,1.51E-30,1.09E-59,0,3.61E-18,1.41E-41,0,0,0,0,0,0,1.00E-34,0,1.15E-31,0,0,0,0.00E+00,1.17E-31,0,3.38E-27,0
0.388665344,3190.001591,4.14E-25,1.58E-30,1.18E-59,0,3.59E-18,1.53E-41,0,0,0,0,0,0,1.00E-34,0,1.20E-31,0,0,0,0.00E+00,1.22E-31,0,3.52E-27,0
0.389275494,3185.001586,4.35E-25,1.65E-30,1.28E-59,0,3.58E-18,1.66E-41,0,0,0,0,0,0,1.00E-34,0,1.25E-31,0,0,0,0.00E+00,1.27E-31,0,3.66E-27,0
0.389887562,3180.001587,4.57E-25,1.73E-30,1.39E-59,0,3.56E-18,1.81E-41,0,0,0,0,0,0,1.00E-34,0,1.30E-31,0,0,0,0.00E+00,1.32E-31,0,3.81E-27,0
